id,carat,cut,color,clarity,depth,table,price,x,y,z
13663,1.01,Very Good,H,VS1,62.0,60.0,5593,6.43,6.38,3.97
13397,0.32,Ideal,F,VS2,61.9,55.0,602,4.41,4.45,2.74
22686,0.38,Ideal,G,SI1,61.0,57.0,629,4.66,4.71,2.86
18247,1.01,Ideal,F,VS1,60.8,57.0,7412,6.54,6.52,3.97
24404,1.58,Premium,G,VS1,62.1,59.0,12645,7.46,7.43,4.62
45082,0.5,Good,G,VS1,59.8,63.0,1645,5.12,5.15,3.07
13125,1.22,Good,I,VS2,57.2,60.0,5431,7.07,7.01,4.03
37011,0.33,Premium,G,VVS2,59.5,60.0,965,4.55,4.52,2.7
36817,0.7,Fair,G,I1,67.3,57.0,956,5.53,5.38,3.68
30285,0.34,Very Good,J,VS1,61.7,58.0,447,4.41,4.47,2.74
27173,1.55,Ideal,D,VS2,62.5,55.0,17441,7.38,7.43,4.63
31511,0.34,Premium,G,VS2,61.2,62.0,765,4.48,4.44,2.73
53715,0.57,Ideal,E,VVS2,60.6,56.2,2719,5.36,5.4,3.26
31421,0.34,Ideal,F,VS1,61.7,55.0,764,4.51,4.53,2.79
20971,1.53,Very Good,I,SI1,63.0,58.0,9183,7.24,7.32,4.59
28301,0.32,Very Good,I,SI1,62.9,58.0,432,4.33,4.35,2.73
20115,1.51,Very Good,F,SI2,62.7,60.0,8581,7.25,7.32,4.57
10007,0.9,Very Good,E,VS2,62.2,56.0,4707,6.12,6.17,3.82
46442,0.6,Ideal,H,VS1,62.0,53.0,1772,5.44,5.46,3.38
41280,0.31,Very Good,E,IF,61.5,59.0,1209,4.34,4.37,2.68
53895,0.7,Good,F,VS1,57.8,61.0,2751,5.83,5.79,3.36
38384,0.42,Ideal,E,VS2,62.0,55.0,1024,4.82,4.8,2.98
32189,0.35,Ideal,I,VVS2,62.3,57.0,788,4.53,4.49,2.81
14297,1.23,Very Good,I,VS2,59.7,58.0,5789,6.94,7.02,4.17
27645,2.01,Good,G,SI1,63.1,59.0,18572,7.98,8.03,5.05
9764,0.9,Very Good,H,VS2,62.6,57.0,4662,6.11,6.09,3.82
40817,0.32,Ideal,E,IF,61.9,56.0,1170,4.42,4.4,2.73
3735,0.35,Ideal,J,IF,61.8,53.0,569,4.58,4.61,2.84
26019,0.31,Ideal,G,VS1,60.8,57.0,645,4.39,4.42,2.68
27445,2.01,Very Good,G,SI1,59.1,57.0,18077,8.16,8.23,4.84
25824,1.51,Premium,E,VS2,60.7,60.0,14844,7.46,7.37,4.5
29136,0.32,Ideal,G,VVS2,61.4,56.0,692,4.42,4.44,2.72
7122,1.0,Very Good,H,SI2,61.6,58.0,4172,6.43,6.47,3.97
49491,0.56,Ideal,E,VS1,61.1,56.0,2117,5.34,5.29,3.25
45330,0.51,Very Good,E,VS2,63.5,56.0,1662,5.08,5.06,3.22
15912,1.26,Ideal,G,SI2,61.8,57.0,6362,6.93,6.95,4.29
31237,0.42,Ideal,D,SI1,61.9,55.0,756,4.79,4.84,2.98
29795,0.3,Premium,D,SI1,61.6,58.0,709,4.32,4.29,2.65
18295,1.42,Good,H,SI2,61.8,61.0,7437,7.01,7.09,4.36
48531,0.73,Very Good,G,SI2,62.6,56.0,1986,5.77,5.79,3.62
42778,0.48,Very Good,E,SI1,62.7,58.5,1349,4.99,5.01,3.14
2669,0.76,Very Good,F,VS2,62.5,58.0,3238,5.79,5.83,3.63
2537,0.9,Fair,D,SI2,64.7,59.0,3205,6.09,5.99,3.91
10886,1.16,Ideal,G,SI2,61.9,56.0,4880,6.73,6.77,4.18
33710,0.42,Ideal,F,SI1,61.6,55.0,838,4.85,4.83,2.98
48567,0.59,Premium,G,VS1,62.5,53.0,1991,5.46,5.35,3.38
33429,0.32,Ideal,G,VS1,61.2,56.0,828,4.44,4.42,2.71
51140,0.71,Ideal,G,SI1,62.8,56.0,2342,5.72,5.75,3.6
42132,0.5,Premium,D,SI1,62.5,58.0,1279,5.06,4.98,3.14
16571,1.01,Premium,G,VS1,62.7,58.0,6618,6.41,6.38,4.01
11497,1.12,Ideal,G,SI2,61.5,57.0,5018,6.74,6.68,4.13
6104,0.97,Very Good,F,SI2,59.6,59.0,3977,6.41,6.47,3.84
2074,0.81,Premium,H,VS1,61.7,58.0,3107,5.98,5.95,3.68
43712,0.51,Ideal,E,SI1,61.7,55.0,1437,5.18,5.2,3.2
10344,1.01,Premium,H,VS2,62.4,58.0,4769,6.42,6.36,3.99
19522,1.13,Ideal,F,VS2,60.1,56.0,8157,6.76,6.84,4.09
32517,0.4,Very Good,D,SI2,63.1,56.0,798,4.67,4.65,2.94
53642,0.7,Ideal,E,SI1,62.4,55.0,2703,5.66,5.69,3.54
42502,0.46,Very Good,D,VS2,61.2,57.0,1321,4.96,5.0,3.05
10243,0.94,Premium,F,SI1,59.8,61.0,4748,6.39,6.35,3.81
26987,2.13,Premium,H,SI2,62.3,57.0,17073,8.24,8.16,5.11
25668,1.5,Premium,F,VS2,61.5,58.0,14586,7.32,7.34,4.51
11006,1.15,Very Good,F,SI2,63.1,63.0,4915,6.67,6.57,4.18
17833,1.2,Very Good,D,SI1,60.7,58.0,7191,6.81,6.86,4.15
29095,0.36,Ideal,D,SI2,62.0,56.0,689,4.6,4.56,2.84
24137,1.5,Premium,G,VS2,61.2,61.0,12308,7.34,7.29,4.48
51428,0.61,Ideal,E,VS2,61.3,55.0,2373,5.48,5.45,3.35
42144,0.55,Ideal,I,VS2,61.6,55.0,1281,5.27,5.29,3.25
12869,1.21,Very Good,G,SI2,59.3,59.0,5364,6.97,7.0,4.14
19281,1.23,Premium,H,VVS2,62.8,56.0,8004,6.9,6.82,4.31
41336,0.5,Premium,D,SI1,59.1,61.0,1215,5.18,5.07,3.03
50396,0.72,Good,D,SI2,64.1,57.0,2254,5.64,5.71,3.64
32962,0.3,Ideal,F,SI1,62.3,56.0,461,4.27,4.3,2.67
29512,0.32,Ideal,E,VS2,62.1,55.0,702,4.4,4.42,2.74
20547,1.52,Very Good,D,SI2,61.2,63.0,8868,7.31,7.39,4.5
10603,1.17,Very Good,I,SI1,62.6,58.0,4826,6.64,6.71,4.18
4357,0.83,Very Good,F,VS1,63.3,56.0,3603,5.99,5.92,3.77
12263,1.26,Premium,J,SI1,61.7,58.0,5207,6.99,6.91,4.29
48931,0.53,Very Good,E,VVS2,63.1,60.0,2043,5.12,5.08,3.22
32416,0.41,Premium,D,SI1,61.0,59.0,791,4.76,4.78,2.91
49974,0.29,Very Good,G,VVS2,60.9,57.0,541,4.28,4.32,2.61
47194,0.46,Very Good,F,VVS1,62.3,56.0,1838,4.94,4.98,3.09
31068,0.33,Ideal,G,VVS2,60.1,57.0,752,4.48,4.51,2.7
4669,1.01,Good,D,SI2,63.8,61.0,3671,6.13,6.06,3.89
40334,0.4,Very Good,D,VVS2,62.0,61.0,1128,4.7,4.72,2.92
40044,0.52,Premium,F,SI1,62.0,59.0,1112,5.18,5.15,3.2
38330,0.32,Ideal,E,VVS1,60.9,57.0,1020,4.45,4.42,2.7
40634,0.41,Ideal,E,VS1,62.3,57.0,1153,4.77,4.74,2.96
27154,1.59,Premium,E,VS1,61.2,58.0,17393,7.49,7.58,4.61
35772,0.4,Ideal,E,VS2,62.4,55.0,912,4.71,4.74,2.95
7238,1.13,Very Good,I,SI2,59.9,57.0,4195,6.76,6.8,4.06
41918,1.03,Fair,E,I1,78.2,54.0,1262,5.72,5.59,4.42
3049,0.27,Very Good,G,IF,60.8,57.0,566,4.2,4.22,2.56
10199,1.08,Premium,H,SI1,61.7,59.0,4740,6.56,6.6,4.06
52448,0.59,Premium,D,VVS2,62.6,58.0,2515,5.34,5.4,3.36
13638,1.13,Premium,F,SI1,60.6,60.0,5581,6.76,6.67,4.07
43756,0.41,Ideal,F,IF,61.9,56.0,1439,4.77,4.79,2.96
14456,1.23,Good,I,VS1,63.6,59.0,5834,6.76,6.85,4.33
49054,0.61,Very Good,I,IF,60.2,57.0,2057,5.49,5.58,3.33
26160,1.5,Premium,F,VS1,59.6,60.0,15478,7.49,7.41,4.44
17389,0.32,Ideal,G,SI1,62.5,55.0,612,4.38,4.35,2.73
42549,0.52,Ideal,G,SI1,62.4,55.0,1325,5.15,5.17,3.22
32314,0.36,Ideal,E,VS2,60.8,56.0,789,4.6,4.64,2.81
18389,0.32,Very Good,D,SI1,60.1,60.0,619,4.38,4.4,2.64
40896,0.44,Ideal,H,IF,61.4,55.0,1177,4.92,4.95,3.03
14495,1.01,Premium,F,SI1,59.1,56.0,5854,6.65,6.52,3.89
20805,2.16,Ideal,F,I1,61.0,57.0,9036,8.4,8.32,5.1
53165,0.71,Good,G,VS1,58.1,59.0,2628,5.85,5.92,3.42
40232,0.41,Ideal,G,VVS1,61.5,57.0,1123,4.79,4.82,2.95
23008,1.55,Ideal,I,VS1,61.9,55.0,11067,7.46,7.43,4.61
40058,0.57,Ideal,I,SI1,61.6,54.0,1113,5.36,5.38,3.31
14429,1.21,Very Good,H,SI1,62.4,58.0,5826,6.83,6.79,4.25
7237,0.9,Premium,G,VS2,61.3,59.0,4194,6.21,6.15,3.79
28127,0.29,Very Good,F,VVS2,63.1,57.0,664,4.22,4.3,2.69
21440,1.08,Ideal,D,VS1,61.1,56.0,9545,6.59,6.63,4.04
36521,0.42,Very Good,G,SI1,63.2,57.0,945,4.79,4.77,3.02
1166,0.81,Premium,F,SI1,61.3,60.0,2926,6.0,5.94,3.66
5688,1.01,Very Good,H,SI2,60.6,61.0,3888,6.38,6.45,3.89
14060,0.3,Ideal,F,VS2,60.4,56.0,605,4.34,4.37,2.63
29278,0.31,Ideal,I,VVS2,61.6,57.0,698,4.39,4.35,2.69
8767,1.06,Ideal,G,SI2,62.2,57.0,4467,6.51,6.49,4.04
1475,1.0,Premium,G,I1,62.5,62.0,2984,6.42,6.35,3.99
25621,2.14,Premium,H,SI1,62.3,58.0,14490,8.28,8.22,5.14
37341,0.31,Ideal,D,VVS2,61.6,56.0,982,4.38,4.34,2.69
13786,1.01,Premium,G,VS2,59.8,61.0,5620,6.53,6.44,3.88
18448,1.13,Ideal,F,VS2,62.1,56.0,7504,6.71,6.65,4.15
18118,1.06,Ideal,F,VS2,62.1,55.0,7334,6.52,6.55,4.06
49108,0.98,Premium,I,I1,59.6,60.0,2064,6.43,6.3,3.79
52983,0.72,Ideal,I,VVS2,61.5,58.0,2594,5.78,5.79,3.56
42818,0.5,Very Good,G,VS2,60.3,58.0,1354,5.15,5.19,3.12
32834,0.42,Ideal,I,VS2,61.0,54.0,807,4.84,4.87,2.96
30915,0.34,Ideal,F,VS1,62.2,56.0,745,4.44,4.47,2.77
43683,0.5,Good,D,SI1,63.7,56.0,1436,5.05,5.09,3.23
19704,0.37,Premium,F,SI2,60.7,57.0,624,4.67,4.62,2.82
49015,0.5,Premium,F,VVS2,61.9,58.0,2052,5.07,5.1,3.15
36322,0.32,Ideal,G,VVS2,61.4,55.0,936,4.43,4.4,2.71
49964,0.3,Premium,E,SI2,61.7,61.0,540,4.33,4.29,2.66
21236,1.5,Very Good,G,SI2,63.1,57.0,9384,7.29,7.25,4.59
45478,0.52,Ideal,D,VS2,60.3,56.0,1677,5.24,5.27,3.17
35347,0.38,Ideal,E,SI1,61.9,55.0,898,4.7,4.64,2.89
49475,0.5,Very Good,D,VVS2,61.7,59.0,2115,5.02,5.09,3.12
41820,0.85,Fair,H,I1,66.9,54.0,1250,5.98,5.75,3.94
26337,1.55,Ideal,D,VS2,60.1,58.0,15845,7.56,7.54,4.54
13150,1.08,Ideal,G,SI1,61.7,56.0,5439,6.6,6.63,4.08
38337,0.32,Ideal,G,IF,60.5,57.0,1020,4.44,4.42,2.68
29987,0.32,Ideal,F,VS1,61.9,56.0,716,4.39,4.43,2.73
11297,1.16,Premium,H,SI2,62.6,57.0,4979,6.75,6.67,4.2
45950,0.56,Very Good,D,SI1,59.9,60.0,1723,5.33,5.39,3.21
3163,0.94,Premium,H,SI2,61.9,57.0,3335,6.29,6.21,3.87
30928,0.34,Ideal,E,VS2,62.4,56.0,745,4.45,4.49,2.79
5914,0.92,Good,D,SI2,59.0,58.0,3936,6.31,6.36,3.74
37497,0.53,Premium,E,SI2,59.9,58.0,984,5.31,5.27,3.17
51940,0.73,Very Good,E,SI1,58.6,57.0,2441,5.91,6.0,3.49
14774,1.01,Premium,G,VS2,61.8,59.0,5946,6.45,6.4,3.97
13424,1.2,Good,F,SI2,59.0,60.0,5514,6.9,6.97,4.09
49872,0.71,Ideal,H,VS1,61.6,57.0,2175,5.74,5.79,3.55
4075,0.31,Very Good,D,SI1,61.7,59.0,571,4.31,4.35,2.67
23854,1.52,Ideal,H,VS1,60.1,60.0,11946,7.54,7.51,4.52
50540,0.53,Ideal,F,VVS2,61.4,56.0,2275,5.19,5.23,3.2
26397,2.14,Premium,I,SI2,60.1,58.0,15915,8.41,8.37,5.04
49069,0.73,Ideal,E,SI2,59.9,57.0,2059,5.87,5.82,3.5
40928,0.3,Ideal,E,SI1,61.6,54.0,499,4.32,4.35,2.67
1797,0.71,Very Good,E,VS2,59.9,59.0,3053,5.79,5.83,3.48
3771,0.73,Ideal,G,VS1,60.9,59.0,3459,5.79,5.83,3.54
26833,2.01,Ideal,H,SI1,65.1,56.0,16733,7.91,7.84,5.12
49921,0.73,Ideal,J,SI1,62.0,55.0,2184,5.75,5.86,3.6
11294,1.0,Very Good,H,VS2,59.6,59.0,4978,6.47,6.54,3.88
3836,1.0,Fair,H,SI2,66.1,59.0,3472,6.18,6.13,4.07
24974,2.04,Premium,J,VS2,61.4,59.0,13477,8.04,8.14,4.97
5399,0.3,Very Good,D,SI2,63.3,57.0,574,4.3,4.26,2.71
38816,0.31,Premium,G,VVS1,63.0,58.0,1046,4.32,4.29,2.71
306,0.7,Premium,E,VS1,62.2,58.0,2800,5.6,5.66,3.5
34678,0.42,Premium,E,SI1,61.2,60.0,873,4.86,4.81,2.96
966,0.86,Ideal,H,SI2,61.8,55.0,2892,6.12,6.14,3.79
34621,0.31,Ideal,E,VS2,60.9,57.0,872,4.36,4.34,2.65
5328,0.9,Ideal,E,SI2,62.6,57.0,3808,6.13,6.2,3.86
4073,0.31,Ideal,D,SI1,61.8,57.0,571,4.32,4.36,2.68
7332,0.9,Very Good,G,VS2,62.4,61.0,4210,6.13,6.17,3.84
48938,0.53,Ideal,F,VVS2,62.3,56.0,2045,5.24,5.2,3.25
10260,1.01,Premium,E,SI2,61.5,58.0,4751,6.43,6.4,3.95
15688,1.04,Ideal,G,VS2,61.4,57.0,6290,6.53,6.5,4.0
38040,0.35,Fair,F,VVS1,54.6,59.0,1011,4.85,4.79,2.63
29849,0.3,Ideal,D,VS2,61.4,54.0,710,4.33,4.34,2.66
38430,0.38,Premium,F,VS2,60.5,59.0,1026,4.72,4.67,2.84
51801,0.7,Very Good,H,VS2,63.4,60.0,2415,5.61,5.59,3.55
18032,0.35,Premium,E,SI1,61.1,59.0,614,4.5,4.56,2.77
17891,1.24,Ideal,H,VS1,62.6,54.0,7222,6.88,6.84,4.29
12111,1.01,Very Good,D,SI2,64.0,56.0,5166,6.3,6.38,4.06
2717,0.3,Ideal,E,SI1,62.3,57.0,564,4.28,4.32,2.68
45538,0.51,Ideal,F,VS2,60.6,56.0,1687,5.19,5.17,3.14
29350,0.31,Ideal,G,VS2,62.0,57.0,698,4.37,4.34,2.7
19568,1.21,Premium,F,VS1,61.6,58.0,8196,6.88,6.82,4.22
34756,0.41,Premium,H,SI1,61.7,60.0,876,4.75,4.71,2.92
22430,1.36,Ideal,G,VS1,61.0,56.0,10455,7.13,7.11,4.34
53265,0.7,Premium,F,VS2,63.0,61.0,2648,5.64,5.59,3.54
25252,1.43,Premium,D,VS2,62.6,59.0,13873,7.19,7.21,4.51
38441,0.38,Ideal,E,VS1,62.1,57.0,1027,4.62,4.65,2.88
44504,0.52,Ideal,D,SI1,62.4,56.0,1600,5.12,5.17,3.21
17559,1.07,Ideal,G,VS1,61.8,55.0,7069,6.55,6.59,4.06
20878,1.57,Ideal,I,SI1,62.0,59.0,9095,7.41,7.45,4.61
44615,0.53,Premium,G,VS2,60.7,59.0,1607,5.24,5.18,3.16
32150,0.39,Ideal,I,VVS2,62.3,54.0,787,4.66,4.69,2.91
33940,0.27,Ideal,H,VS1,62.3,56.0,464,4.15,4.17,2.59
46058,0.64,Fair,E,SI1,59.5,64.0,1733,5.65,5.39,3.31
52161,0.6,Ideal,D,VS2,61.4,53.0,2473,5.45,5.5,3.36
4154,0.9,Ideal,H,SI2,62.6,57.0,3548,6.16,6.07,3.83
10554,1.16,Premium,H,SI1,59.6,58.0,4814,6.86,6.83,4.08
43686,0.5,Good,D,SI1,63.3,56.0,1436,5.07,5.1,3.22
8709,0.39,Ideal,J,VS2,61.8,55.9,586,4.66,4.69,2.89
21959,1.02,Very Good,E,IF,61.7,60.0,10029,6.38,6.52,3.98
1615,0.75,Premium,F,VS2,61.6,58.0,3013,5.84,5.89,3.61
21920,1.7,Premium,I,VS2,62.5,58.0,9996,7.52,7.45,4.68
42158,0.51,Very Good,E,SI1,59.4,57.0,1284,5.2,5.24,3.1
23482,1.5,Premium,F,SI1,61.4,59.0,11484,7.31,7.34,4.5
235,0.7,Very Good,H,VVS1,60.5,60.0,2788,5.74,5.77,3.48
2786,0.79,Ideal,E,SI1,61.9,55.0,3256,5.97,5.89,3.67
45999,0.7,Premium,I,SI2,62.1,60.0,1724,5.65,5.62,3.5
49598,0.71,Very Good,G,SI1,63.2,58.0,2137,5.58,5.68,3.56
25509,1.51,Premium,E,VS2,62.2,59.0,14300,7.36,7.31,4.56
11972,1.21,Premium,H,SI2,60.6,56.0,5140,6.92,6.84,4.17
1874,0.79,Very Good,F,SI1,58.5,61.0,3073,6.03,6.08,3.54
39685,0.4,Premium,F,VVS2,60.7,58.0,1088,4.7,4.75,2.87
32000,0.28,Very Good,D,VVS2,62.2,52.0,777,4.21,4.25,2.63
34154,0.33,Ideal,G,VS1,62.3,54.0,854,4.48,4.45,2.78
4120,0.91,Good,F,SI2,63.8,59.0,3539,6.04,6.09,3.87
6594,0.9,Premium,G,VS2,60.6,61.0,4079,6.19,6.13,3.73
35154,0.4,Ideal,F,VS1,62.0,56.0,890,4.73,4.75,2.94
18318,1.0,Premium,E,VS1,61.1,60.0,7452,6.41,6.43,3.92
28336,0.33,Premium,G,VS1,61.9,59.0,666,4.43,4.45,2.75
38306,0.37,Very Good,F,SI2,60.2,60.0,487,4.6,4.7,2.8
15199,1.21,Ideal,F,SI2,61.8,57.0,6105,6.87,6.82,4.23
17223,1.22,Ideal,I,VS1,62.9,54.0,6887,6.83,6.79,4.29
23022,0.35,Premium,I,VS2,61.2,58.0,630,4.57,4.55,2.79
28630,0.26,Ideal,I,VS1,62.1,55.0,434,4.11,4.13,2.56
15566,1.03,Ideal,G,VS2,61.8,56.0,6241,6.54,6.48,4.02
37149,0.32,Ideal,E,VS1,61.6,57.0,972,4.39,4.35,2.69
46879,0.53,Premium,E,VS2,60.9,60.0,1813,5.22,5.16,3.16
39848,0.38,Ideal,E,VVS2,62.2,56.0,1100,4.58,4.65,2.87
16507,1.26,Ideal,I,SI1,62.6,57.0,6597,6.89,6.92,4.32
34243,0.4,Ideal,D,SI2,62.8,56.0,855,4.73,4.7,2.96
36792,0.34,Ideal,E,VS2,62.6,57.0,956,4.47,4.45,2.79
23922,2.01,Premium,J,SI1,60.9,58.0,12048,8.15,8.07,4.94
33622,0.33,Ideal,G,SI2,61.2,56.0,463,4.48,4.51,2.75
22983,1.52,Ideal,I,VVS1,62.3,55.0,11033,7.32,7.37,4.58
40486,0.5,Fair,E,SI2,65.2,57.0,1141,4.96,4.91,3.22
34681,0.33,Ideal,E,VS2,61.6,55.0,873,4.46,4.5,2.76
4411,0.72,Very Good,H,VVS1,59.9,57.0,3610,5.83,5.86,3.5
25856,2.07,Ideal,H,SI1,60.6,56.0,14935,8.38,8.3,5.05
22438,1.53,Very Good,H,SI1,61.1,57.0,10468,7.44,7.45,4.55
43827,0.51,Very Good,G,VS2,63.5,57.0,1443,5.06,5.05,3.21
18751,1.01,Premium,G,VVS2,60.5,60.0,7665,6.58,6.51,3.96
10104,0.73,Very Good,D,VVS1,61.8,61.0,4716,5.7,5.73,3.53
27837,0.36,Ideal,H,VS1,61.5,55.0,651,4.59,4.62,2.83
28096,0.31,Ideal,F,SI1,62.9,57.0,663,4.34,4.31,2.72
14212,1.22,Ideal,I,VS2,59.5,57.0,5761,6.91,6.97,4.13
22653,1.1,Very Good,F,VVS1,59.8,54.0,10701,6.74,6.77,4.04
15588,1.39,Ideal,J,VS2,60.3,57.0,6252,7.24,7.26,4.37
26834,2.01,Good,E,SI2,60.0,64.0,16733,8.17,8.09,4.88
41162,0.38,Very Good,D,VVS2,61.9,56.0,1200,4.63,4.65,2.87
20315,1.74,Good,I,SI2,60.1,64.0,8731,7.82,7.71,4.67
50900,0.56,Premium,F,VS2,60.7,57.0,2318,5.39,5.35,3.26
36269,0.45,Premium,F,SI2,61.5,61.0,936,4.95,4.9,3.03
28384,0.33,Ideal,I,VS1,61.6,57.0,668,4.46,4.41,2.73
50312,0.7,Premium,F,SI1,61.2,59.0,2239,5.7,5.64,3.47
8222,1.0,Very Good,F,SI2,61.3,61.0,4372,6.36,6.39,3.91
2790,0.91,Very Good,J,VS2,61.0,58.0,3258,6.22,6.3,3.82
52724,0.82,Ideal,I,VS1,61.4,57.0,2557,5.98,6.03,3.69
22894,1.58,Premium,D,SI2,59.6,59.0,10934,7.67,7.61,4.55
18450,1.52,Very Good,J,VS2,63.3,56.0,7504,7.33,7.27,4.62
27229,1.71,Ideal,G,VS1,62.2,55.0,17595,7.72,7.65,4.78
26784,2.1,Premium,H,SI2,60.4,59.0,16629,8.33,8.28,5.02
28611,0.3,Ideal,E,SI1,62.9,56.0,675,4.3,4.25,2.69
10678,0.9,Very Good,H,VVS2,59.7,62.0,4842,6.2,6.23,3.71
30060,0.32,Premium,G,VS2,61.9,58.0,720,4.43,4.36,2.72
49068,1.0,Premium,H,I1,62.7,59.0,2058,6.39,6.33,3.98
27984,0.3,Ideal,E,VS2,61.5,55.0,658,4.32,4.4,2.68
11116,1.13,Premium,E,SI2,61.4,59.0,4936,6.78,6.7,4.14
8146,0.96,Ideal,G,SI1,63.0,54.0,4355,6.27,6.24,3.94
47415,0.57,Ideal,G,VS1,61.3,56.0,1851,5.34,5.36,3.28
33320,0.35,Premium,D,SI1,62.1,58.0,827,4.54,4.51,2.81
38719,0.5,Good,F,SI1,63.1,61.0,1043,5.06,4.98,3.17
34386,0.41,Premium,F,VS2,60.3,60.0,863,4.81,4.84,2.91
16153,1.04,Ideal,H,SI1,61.6,55.0,6458,6.51,6.54,4.02
11177,1.26,Good,I,SI2,63.7,58.0,4953,6.84,6.79,4.34
3630,0.71,Ideal,G,VS1,61.8,57.0,3431,5.69,5.73,3.53
50351,0.8,Good,G,SI2,64.2,55.0,2246,5.89,5.83,3.76
20916,1.03,Ideal,F,VVS2,61.9,53.0,9131,6.52,6.54,4.04
22025,0.38,Ideal,E,SI2,62.1,54.1,628,4.64,4.69,2.9
35416,0.4,Very Good,G,SI1,60.0,63.0,900,4.8,4.76,2.87
50237,0.71,Ideal,I,VS2,62.3,59.0,2233,5.68,5.71,3.55
15347,1.0,Premium,G,VS2,61.9,58.0,6160,6.45,6.41,3.98
9532,1.17,Ideal,J,SI1,62.1,57.0,4617,6.74,6.81,4.21
47218,0.5,Premium,F,VS1,61.8,60.0,1838,5.1,5.06,3.14
46580,0.61,Good,G,VS1,60.2,61.0,1785,5.47,5.52,3.3
22084,1.59,Ideal,I,SI1,62.4,56.0,10106,7.48,7.46,4.66
19597,1.62,Ideal,I,SI2,62.2,57.0,8220,7.51,7.57,4.69
14838,1.2,Premium,G,VS1,62.9,59.0,5975,6.75,6.69,4.23
42646,0.4,Ideal,E,VVS1,62.6,56.0,1333,4.7,4.73,2.95
14080,1.2,Ideal,H,SI2,61.0,57.0,5712,6.9,6.84,4.19
49565,0.6,Ideal,G,VS1,61.6,56.0,2131,5.44,5.47,3.36
48734,0.52,Premium,G,VVS2,61.8,59.0,2012,5.16,5.13,3.18
16873,1.01,Very Good,H,VVS1,60.6,56.0,6733,6.5,6.53,3.95
35977,0.35,Very Good,G,VVS1,59.3,61.0,921,4.58,4.62,2.73
11549,1.07,Premium,H,SI1,60.0,60.0,5031,6.61,6.65,3.98
3806,0.9,Good,F,SI2,65.9,60.0,3465,5.98,6.01,3.95
22622,1.7,Very Good,I,SI1,61.9,62.0,10680,7.52,7.58,4.67
20783,1.53,Premium,I,SI1,62.6,57.0,9022,7.38,7.29,4.59
42083,0.55,Ideal,E,SI2,61.8,55.0,1273,5.26,5.29,3.26
32892,0.36,Ideal,E,SI1,62.1,56.0,810,4.59,4.56,2.84
3135,0.82,Ideal,E,SI2,60.9,56.0,3328,6.06,6.12,3.71
1241,0.74,Very Good,H,VVS2,61.3,58.0,2944,5.8,5.85,3.57
1882,0.9,Fair,I,VVS2,67.0,56.0,3074,5.91,5.83,3.93
15986,1.22,Ideal,I,SI1,62.3,58.0,6398,6.8,6.82,4.24
15792,1.26,Very Good,H,SI1,62.1,57.0,6320,6.88,6.94,4.29
50165,0.7,Good,G,SI1,63.9,58.0,2218,5.57,5.51,3.54
8528,1.0,Good,D,SI2,58.1,65.0,4427,6.54,6.48,3.78
30976,0.37,Ideal,F,VS2,60.6,56.0,746,4.63,4.64,2.81
18288,1.01,Ideal,E,VS1,61.6,57.0,7430,6.41,6.45,3.96
48985,0.23,Ideal,F,VVS2,61.4,57.0,538,3.96,3.99,2.44
23251,1.58,Ideal,H,VS2,62.7,56.0,11262,7.39,7.44,4.65
17752,1.19,Very Good,H,VS1,62.4,59.0,7147,6.73,6.79,4.22
21535,0.91,Ideal,E,VVS1,61.7,56.0,9636,6.18,6.23,3.83
51378,0.7,Good,D,SI2,63.7,58.0,2367,5.6,5.64,3.58
17475,1.0,Good,F,VVS2,56.5,63.0,7016,6.65,6.62,3.75
32303,0.35,Good,E,SI2,64.0,55.0,454,4.45,4.49,2.86
10360,1.08,Ideal,G,SI1,61.4,56.0,4771,6.62,6.6,4.06
44146,0.55,Very Good,G,VS2,61.6,56.0,1563,5.26,5.3,3.25
5952,0.91,Premium,D,SI2,62.4,56.0,3949,6.2,6.17,3.86
3274,1.0,Premium,I,SI1,62.2,62.0,3360,6.39,6.33,3.96
41271,0.28,Ideal,I,VS2,62.4,56.0,503,4.19,4.22,2.62
31059,0.31,Ideal,D,VS1,60.5,57.0,752,4.39,4.41,2.66
31153,0.41,Premium,E,SI1,61.0,59.0,755,4.78,4.82,2.93
33913,0.3,Premium,E,VS2,62.2,60.0,844,4.28,4.24,2.65
31902,0.3,Premium,G,VS1,62.9,58.0,776,4.32,4.27,2.7
5942,1.12,Ideal,G,I1,60.3,57.0,3945,6.8,6.73,4.08
53225,0.9,Fair,E,SI2,64.4,58.0,2639,6.07,6.01,3.89
10700,0.72,Very Good,E,VVS1,61.2,57.0,4847,5.73,5.78,3.53
47774,0.51,Very Good,G,VVS2,63.3,58.0,1895,5.07,5.04,3.2
22849,1.5,Ideal,H,VS2,62.2,57.0,10886,7.33,7.27,4.54
48332,0.62,Ideal,D,SI1,62.2,55.0,1959,5.45,5.51,3.41
42464,0.5,Very Good,E,SI1,61.5,62.0,1316,5.06,5.09,3.12
32312,0.36,Ideal,E,VS2,62.6,56.0,789,4.52,4.56,2.84
43235,0.57,Ideal,F,SI2,61.0,56.0,1397,5.37,5.32,3.26
31132,0.31,Ideal,E,VVS2,61.4,58.0,755,4.33,4.37,2.67
21013,1.6,Premium,H,SI2,62.4,60.0,9229,7.48,7.43,4.65
